Date	Hour	Temp [C]	Prec [mm]	RHave [%]	Wind [m/s]	Rad (W/m^2)
10/11/2013	08	12.1	0	72	0.6	193.9
10/11/2013	09	15.6	0.2	66	3.8	365.3
10/11/2013	10	16.7	0	63	2.4	273.2
10/11/2013	11	15.9	0	73	3.8	231.5
10/11/2013	12	15	0	79	2.7	146.3
10/11/2013	13	14.7	0	80	3	94.6
10/11/2013	14	14.6	0	80	3.4	39.9
10/11/2013	15	13.8	0.6	85	2.8	25.4
10/11/2013	16	13.1	0	87	2.5	5.5
10/11/2013	17	12.3	0.2	88	3.2	0
10/11/2013	18	11.9	0	89	3.9	0.7
10/11/2013	19	11.4	0	88	3	0
10/11/2013	20	11.1	0	87	3.5	0
10/11/2013	21	11.3	0	88	4.2	1.6
10/11/2013	22	11.4	0.6	89	4.6	0
11/11/2013	23	10.8	2.2	90	3.7	0
11/11/2013	00	10.5	0	91	4.5	0
11/11/2013	01	10.1	0	91	4.6	0
11/11/2013	02	10.1	0.2	89	2.3	0
11/11/2013	03	10.6	0.2	73	5.9	0
11/11/2013	04	9.9	0.4	71	5.1	4.2
11/11/2013	05	10.3	0	67	4.3	3.5
11/11/2013	06	9.6	0	75	1.8	0
11/11/2013	07	11.2	0	61	6.6	6.9
11/11/2013	08	13	0	47	5.1	29.5
11/11/2013	09	12.8	0	51	2.4	39.7
11/11/2013	10	13.2	0	50	2.9	60.9
11/11/2013	11	13.1	0	51	3.1	53.1
11/11/2013	12	13.7	0	49	2.9	114.5
11/11/2013	13	14.2	0	49	2.7	121.9
11/11/2013	14	14.1	0	52	1.5	74.1
11/11/2013	15	13.4	0	60	1.6	45.7
11/11/2013	16	12.1	0	68	1.3	16.6
11/11/2013	17	12.6	0	60	3.7	0
11/11/2013	18	13	0	56	5.2	1.8
11/11/2013	19	13.1	0	55	7.4	0
11/11/2013	20	13.4	0	53	6.8	0
11/11/2013	21	13.1	0	57	6.9	0
11/11/2013	22	12.8	0	58	6.7	1.6
12/11/2013	23	12.7	0	58	4.3	0
12/11/2013	00	12.8	0	59	5	0
12/11/2013	01	12.9	0	60	5	0
12/11/2013	02	12.7	0	61	2.1	0.2
12/11/2013	03	12.2	0	66	2.1	0
12/11/2013	04	10.9	0.4	73	2.3	0
12/11/2013	05	10.9	0.2	77	1.5	1.2
12/11/2013	06	10.2	0.2	81	3.6	0.9
12/11/2013	07	9.2	0.8	85	3.7	11.8
12/11/2013	08	9.2	0.4	84	4.7	36.2
12/11/2013	09	9.6	0	84	4	22.6
12/11/2013	10	10.6	0	80	3.5	68.3
12/11/2013	11	12.9	0	75	5	355.9
12/11/2013	12	14.5	0	69	3.9	271.9
12/11/2013	13	14.5	0	69	2.9	180.5
12/11/2013	14	15.6	0	62	3.3	266.3
12/11/2013	15	15.2	0	61	1.8	125.8
12/11/2013	16	13.9	0	67	1.7	24.5
12/11/2013	17	11.1	0	79	2.4	1.2
12/11/2013	18	10.4	0	78	2.5	0
12/11/2013	19	10.2	0	79	2.4	0
12/11/2013	20	10	0	81	1.5	0
12/11/2013	21	8.8	0	85	2.9	0
12/11/2013	22	8.2	0	84	2.5	0
13/11/2013	23	7.7	0	83	2.5	0
13/11/2013	00	7.4	0	84	2.1	0
13/11/2013	01	8	0	84	2.6	2.5
13/11/2013	02	8.3	0	83	2.7	1.4
13/11/2013	03	8.5	0	82	2.6	0
13/11/2013	04	8.6	0	81	2.5	0
13/11/2013	05	8.5	0	82	1.7	0
13/11/2013	06	8	0	85	2.6	0
13/11/2013	07	8.6	0	84	2.4	22.2
13/11/2013	08	9.7	0	81	3.5	100.9
13/11/2013	09	10.8	0	79	3.7	220.9
13/11/2013	10	12.5	0	75	3.9	312.9
13/11/2013	11	14.2	0	70	3.7	434.6
13/11/2013	12	15.6	0	66	2.9	366
13/11/2013	13	16.4	0	65	2.9	361.9
13/11/2013	14	16.9	0	65	2.8	300
13/11/2013	15	16.6	0	66	2.9	132
13/11/2013	16	14.8	0	72	2.5	17.1
13/11/2013	17	13.5	0	76	3.1	0
13/11/2013	18	12.9	0	77	3.2	0
13/11/2013	19	12.2	0	79	1.9	0
13/11/2013	20	11.4	0	82	1.1	0
13/11/2013	21	10.6	0	86	1.4	0.2
13/11/2013	22	10.9	0	87	1.3	0.2
14/11/2013	23	10.7	0	87	0.7	2.3
14/11/2013	00	10.6	0	87	0.2	0
14/11/2013	01	10.5	0	89	0.2	0
14/11/2013	02	10.6	0	90	0.9	0
14/11/2013	03	10.7	0	90	0.7	0.9
14/11/2013	04	10.9	0	90	0.7	0
14/11/2013	05	11.1	0	88	3.3	0
14/11/2013	06	11	0	81	1.6	0
14/11/2013	07	10.8	0	80	0.8	4.4
14/11/2013	08	10.8	0	79	0.6	8.8
14/11/2013	09	10.4	0	84	1	29.3
14/11/2013	10	10.8	0	82	1.5	62.5
14/11/2013	11	11.4	0	79	2	71.5
14/11/2013	12	11.7	0	80	1.3	80.3
14/11/2013	13	11.9	0	82	0.7	80.1
14/11/2013	14	12.1	0	83	0.2	39.9
14/11/2013	15	12.1	0	83	0.1	24.7
14/11/2013	16	11.9	0.2	84	0.6	6
14/11/2013	17	11.3	0.6	86	1.3	0
14/11/2013	18	10.9	0.8	88	2.3	0
14/11/2013	19	10.3	1	88	3.3	0
14/11/2013	20	9.9	0.8	89	4	2.1
14/11/2013	21	9.7	0	89	3.9	0
14/11/2013	22	9.8	0	89	3.9	3.9
15/11/2013	23	9.9	0.8	89	3.6	0
15/11/2013	00	10.2	0.2	90	4.5	2.1
15/11/2013	01	10.6	0.2	91	3.4	0.7
15/11/2013	02	11.1	0	91	3.2	0
15/11/2013	03	11.5	0	91	4.3	0
15/11/2013	04	11.8	0	90	6.7	0
15/11/2013	05	11.4	2.2	89	6.7	0
15/11/2013	06	10.2	3.6	90	6.7	0
15/11/2013	07	9.2	3.4	90	6.6	4.4
15/11/2013	08	9.5	0.2	90	6.8	9.2
15/11/2013	09	9.7	0	89	6.8	23.8
15/11/2013	10	9.8	0	88	6.8	34.2
15/11/2013	11	9.9	0.6	88	6.4	21
15/11/2013	12	10.3	0.4	89	7	20.5
15/11/2013	13	10.4	0	88	6.4	16.8
15/11/2013	14	10.3	0.4	87	6.8	16.2
15/11/2013	15	10.4	0	84	7.5	14.5
15/11/2013	16	9.9	1.6	87	6.8	2.3
15/11/2013	17	9.7	2.4	89	5.8	1.6
15/11/2013	18	9.7	1.2	90	5.3	0
15/11/2013	19	9.9	0.2	87	3.7	0
15/11/2013	20	10	0.2	87	2.2	0
15/11/2013	21	9.8	0.4	88	4.4	0
15/11/2013	22	9.7	0	89	4.3	0
16/11/2013	23	9.7	0.2	90	4.4	0
16/11/2013	00	9.8	0.6	90	3.8	0.7
16/11/2013	01	9.9	0	90	4.3	1.6
16/11/2013	02	9.9	0	90	4.5	0.2
16/11/2013	03	9.9	0	90	4.9	0
16/11/2013	04	9.8	0	90	3.9	4.2
16/11/2013	05	9.7	0	90	4	1.2
16/11/2013	06	9.6	0	90	3.8	0
16/11/2013	07	9.2	0	90	3	13.8
16/11/2013	08	9.4	0	90	3.2	58.2
16/11/2013	09	10.2	0	88	3.3	125.3
16/11/2013	10	11.2	0	83	2.8	199.6
16/11/2013	11	11.6	0	78	1.7	184.9
16/11/2013	12	11.8	0	77	2.1	133.4
16/11/2013	13	12.5	0	77	2.2	270
16/11/2013	14	13.3	0	78	2	161.3
16/11/2013	15	12.8	0	81	2.2	39
16/11/2013	16	12	0	84	2.4	10.4
16/11/2013	17	11	0	87	1.8	0.7
16/11/2013	18	10.9	0	88	1.7	0
16/11/2013	19	10	0	89	2.1	0
16/11/2013	20	8.6	0	90	2.1	0
16/11/2013	21	8.1	0	90	0.8	0
16/11/2013	22	8.2	0	91	1.1	2.3
17/11/2013	23	9	0	87	1	0
17/11/2013	00	9.2	0	85	1.4	0
17/11/2013	01	9.1	0	87	1.7	0
17/11/2013	02	8.8	0	86	1.8	0
17/11/2013	03	7.3	0	87	1.7	0
17/11/2013	04	6.3	0	88	1.6	0
17/11/2013	05	6.9	0	89	1.5	2.8
17/11/2013	06	7.5	0	87	2.2	0
17/11/2013	07	7.9	0	86	1.5	8.8
17/11/2013	08	8.7	0	84	2.5	66.9
17/11/2013	09	9.7	0	78	2.2	142.2
17/11/2013	10	10.3	0	75	2.3	154.6
17/11/2013	11	10.8	0	75	1.7	151.2
17/11/2013	12	11.3	0	75	1.9	135
17/11/2013	13	11.8	0	73	1	149.5
17/11/2013	14	11.9	0	73	0.7	62.5
17/11/2013	15	11.6	0	76	0.8	19.2
17/11/2013	16	11.2	0	80	0.4	5.1
17/11/2013	17	10.9	0	85	0.5	0
17/11/2013	18	10.7	0	86	0.7	0.9
17/11/2013	19	10.6	0	88	0.5	0
17/11/2013	20	10.5	0	88	0.8	0.7
17/11/2013	21	10.5	0	89	1.1	0
17/11/2013	22	10.5	0	88	0.7	3.5
18/11/2013	23	10.5	0	88	0.9	0
18/11/2013	00	10.3	0	89	0.8	0.7
18/11/2013	01	10.3	0	89	0.9	3.5
18/11/2013	02	10.3	0	89	0.9	0.9
18/11/2013	03	10.2	0	88	0.3	0
18/11/2013	04	10.2	0	87	0.9	0.5
18/11/2013	05	10.1	0	86	1	2.3
18/11/2013	06	10	0	85	1.1	0
18/11/2013	07	10.1	0	84	0.7	7.8
18/11/2013	08	10.3	0	82	0.5	24.5
18/11/2013	09	10.6	0.4	82	1.1	48.7
18/11/2013	10	10.9	0.2	82	1	61.4
18/11/2013	11	11.4	0	78	1.4	105.2
18/11/2013	12	11.5	0	80	2.3	90.2
18/11/2013	13	12.4	0	79	1.6	70.2
18/11/2013	14	12.7	0	79	2.6	18.5
18/11/2013	15	12.6	0	79	2.5	15.7
18/11/2013	16	12.3	0	81	1.8	5.8
18/11/2013	17	12.3	0	81	1.9	1.4
18/11/2013	18	12	0	82	3.7	0
18/11/2013	19	11.6	0	83	2.1	0
18/11/2013	20	11.5	0	84	1.6	1.8
18/11/2013	21	11.5	0	86	2.4	0
18/11/2013	22	11.9	0	85	2.8	2.5
19/11/2013	23	12.2	0	86	3	3.2
19/11/2013	00	12.1	0	88	1.5	0.7
19/11/2013	01	12	0	89	4.1	0
19/11/2013	02	12.7	0.2	89	4.7	1.2
19/11/2013	03	13	0	89	5	0
19/11/2013	04	12.6	0	90	5.3	0.5
19/11/2013	05	12.2	0	89	3	0
19/11/2013	06	12.2	0	89	3.6	1.8
19/11/2013	07	12.3	0	89	1.3	2.8
19/11/2013	08	12.5	0	90	1.9	28.2
19/11/2013	09	12.8	0	89	1.6	59.5
19/11/2013	10	13.4	0	88	1.1	93.9
19/11/2013	11	13.9	0	85	1.5	131.8
19/11/2013	12	14.2	0	83	0.9	202.2
19/11/2013	13	14.2	0	83	1.9	210
19/11/2013	14	14.2	0	82	1.9	150.2
19/11/2013	15	13.7	0	84	0.8	68.5
19/11/2013	16	13.3	0	86	0.1	3
19/11/2013	17	12.6	0	89	0.6	0
19/11/2013	18	12.5	0.4	90	2	0
19/11/2013	19	12.2	0	89	1.5	0.7
19/11/2013	20	11.1	0	90	1	0
19/11/2013	21	10.8	0.2	91	0.9	0
19/11/2013	22	11.4	0	91	0.9	0
20/11/2013	23	11.6	0	91	0.9	2.3
20/11/2013	00	11.6	0	91	0.6	0
20/11/2013	01	11.5	0	91	1.2	0
20/11/2013	02	11.5	0	91	1.4	0
20/11/2013	03	11.1	0	91	1.6	0
20/11/2013	04	10.5	0	91	2.5	0
20/11/2013	05	10.8	0	91	2.4	0
20/11/2013	06	10.3	0	91	2.1	0
20/11/2013	07	10.1	0	91	0.3	5.8
20/11/2013	08	10.4	0	91	1.5	21.9
20/11/2013	09	11	0	90	0.8	81.2
20/11/2013	10	12	0	83	0.6	208.9
20/11/2013	11	12.7	0	77	0.6	194.8
20/11/2013	12	13.8	0	73	1.1	448.9
20/11/2013	13	14.6	0	71	2.2	471.3
20/11/2013	14	15.1	0	66	0.8	294.2
20/11/2013	15	14.7	0	67	0.9	79.9
20/11/2013	16	12.8	0	77	2.4	8.8
20/11/2013	17	10.9	0	64	4.6	0
20/11/2013	18	9.5	0	67	3.4	0
20/11/2013	19	8.9	0	68	2.9	0
20/11/2013	20	8.7	0	70	2.2	2.5
20/11/2013	21	8.3	0	70	3	0
20/11/2013	22	8.1	0	69	5.2	0
21/11/2013	23	8.4	0	66	4.7	0
21/11/2013	00	7.8	0	69	2.9	0
21/11/2013	01	7	0	74	3.7	0
21/11/2013	02	7.6	0	74	3.6	0
21/11/2013	03	7.8	0	75	2.7	0
21/11/2013	04	8.1	0	75	3.1	0
21/11/2013	05	8.2	0	76	3.7	0
21/11/2013	06	8.2	0	74	3.8	0
21/11/2013	07	7.9	0	73	5.2	13.8
21/11/2013	08	8	0	71	3.7	73.4
21/11/2013	09	7.7	0	75	4.2	108
21/11/2013	10	9.5	0	69	6.2	332.3
21/11/2013	11	10.6	0	64	4.2	364.9
21/11/2013	12	10.6	0	64	3.3	203.5
21/11/2013	13	11.9	0	57	3.6	243
21/11/2013	14	11.2	0	63	6.2	63.2
21/11/2013	15	9.6	0	70	3.3	27
21/11/2013	16	8.8	0	71	1.8	7.8
21/11/2013	17	8.3	0	75	2.6	0
21/11/2013	18	8.1	0.4	78	1.5	5.8
21/11/2013	19	8.3	1.2	80	4.6	0
21/11/2013	20	7.3	1.2	86	1.2	0.9
21/11/2013	21	6.9	0.2	86	3.2	0
21/11/2013	22	6.2	0	82	3.9	0
22/11/2013	23	5.7	0	81	2.8	0
22/11/2013	00	5.5	0	82	0.4	0.9
22/11/2013	01	5.1	0	84	2.6	0
22/11/2013	02	5.5	0	83	2	0
22/11/2013	03	4.4	0	86	1.5	0
22/11/2013	04	3.2	0	89	1.7	0
22/11/2013	05	3.3	0	88	2.2	0
22/11/2013	06	3.7	0	88	2.7	0
22/11/2013	07	4	0	88	0.8	12.9
22/11/2013	08	5.6	0	85	2.3	124.6
22/11/2013	09	6.2	0	85	0.6	162.9
22/11/2013	10	9.1	0	76	1	388.6
22/11/2013	11	10.1	0	75	2.4	299.3
22/11/2013	12	11.5	0	65	2.4	396
22/11/2013	13	11.9	0	60	2.8	348
22/11/2013	14	11.7	0	63	4	230.1
22/11/2013	15	10.8	0	66	2.5	42
22/11/2013	16	9.8	0	73	1.1	6.5
22/11/2013	17	9.5	0	76	1.8	0
22/11/2013	18	8.9	0	81	1.8	0
22/11/2013	19	8.8	0	82	2.2	0
22/11/2013	20	8.6	0	79	2.4	0
22/11/2013	21	8.4	0	79	2.3	0
22/11/2013	22	7.9	0	83	3.2	0
23/11/2013	23	7.6	0	84	3.9	1.8
23/11/2013	00	7.3	0	83	3.9	0
23/11/2013	01	7.4	0.6	83	3	0.7
23/11/2013	02	7.1	1	85	2.2	1.2
23/11/2013	03	6.9	1	87	3.3	0
23/11/2013	04	7.2	0.2	87	4.1	0
23/11/2013	05	7.3	2.4	89	3.7	4.6
23/11/2013	06	8.1	0.2	90	4.7	1.6
23/11/2013	07	9.2	1.6	88	5.8	0
23/11/2013	08	9.2	1.6	88	6.6	12
23/11/2013	09	8.9	2.4	89	5.8	8.1
23/11/2013	10	9.3	0.2	90	6.7	57
23/11/2013	11	9.8	0.6	89	4.7	33.2
23/11/2013	12	9.5	0.6	88	5.9	16.8
23/11/2013	13	7.3	2.2	90	4.2	10.6
23/11/2013	14	7.1	0.6	90	5.4	35.1
23/11/2013	15	7.1	0.2	90	4.5	21.9
23/11/2013	16	7	0	89	5.1	3.9
23/11/2013	17	6.8	0	87	4.4	0
23/11/2013	18	6.6	0	88	3.8	0.2
23/11/2013	19	6.7	0	87	3.7	5.3
23/11/2013	20	6.7	0	87	2.9	0
23/11/2013	21	6.8	0	86	2.9	0
23/11/2013	22	6.7	0	86	3	0
24/11/2013	23	6.7	0	86	3.6	2.5
24/11/2013	00	6.7	0	87	2.8	0
24/11/2013	01	6.2	0	90	3.1	2.1
24/11/2013	02	6	0	91	2.3	0
24/11/2013	03	5.9	0	91	3.3	0
24/11/2013	04	6.3	0	91	3.2	0
24/11/2013	05	6.7	0	91	2.8	0
24/11/2013	06	6.9	0.6	91	2.4	0
24/11/2013	07	7.1	0	91	2.8	5.5
24/11/2013	08	7.6	0.2	90	2.7	39.7
24/11/2013	09	8.6	0.4	88	4.1	192
24/11/2013	10	9.7	0	85	4.1	239.3
24/11/2013	11	9.3	0.2	86	4.7	78
24/11/2013	12	9.1	0	88	4.9	149.1
24/11/2013	13	9.5	0	86	5.1	270.7
24/11/2013	14	10.1	0	85	4.4	147.5
24/11/2013	15	10	0	85	4	76.9
24/11/2013	16	9.7	0	86	3.7	9.5
24/11/2013	17	9.1	0	84	4.7	0
24/11/2013	18	7.8	0	86	3	0
24/11/2013	19	6.4	0	89	3.5	0
24/11/2013	20	6.1	0	89	2.5	0
24/11/2013	21	5.2	0	90	2.9	0
24/11/2013	22	6	0	88	2.7	0
25/11/2013	23	6.5	0	85	2.5	0
25/11/2013	00	6.8	0	85	3.3	0
25/11/2013	01	6.5	0	85	2.8	1.2
25/11/2013	02	5.8	0	85	1.9	0.2
25/11/2013	03	5.6	0	84	1.1	0.7
25/11/2013	04	5.9	0	83	2.2	2.1
25/11/2013	05	6.2	0	82	3.1	3.9
25/11/2013	06	6.2	0	82	2.3	0.9
25/11/2013	07	5.8	0	85	0.5	0
25/11/2013	08	5.6	0	87	2.6	41.5
25/11/2013	09	6.2	0	87	2	114
25/11/2013	10	8.1	0	81	1.4	202.2
25/11/2013	11	9.1	0	73	2.2	271.6
25/11/2013	12	11.1	0	54	6.9	458.1
25/11/2013	13	10.7	0	37	7.3	414.3
25/11/2013	14	10	0	38	5.3	297.7
25/11/2013	15	8.8	0	41	2.5	121.2
25/11/2013	16	6.9	0	48	2.3	6.7
25/11/2013	17	5.2	0	51	1.6	0
25/11/2013	18	3.5	0	58	1.8	0
25/11/2013	19	3.4	0	55	1.6	0
25/11/2013	20	2.4	0	58	2.4	1.2
25/11/2013	21	1.3	0	66	2.5	0
25/11/2013	22	2.3	0	55	2	2.3
26/11/2013	23	0.8	0	66	1.9	0
26/11/2013	00	1.6	0	56	2.6	0
26/11/2013	01	0.4	0	64	2.1	0
26/11/2013	02	-0.8	0	75	2.4	0
26/11/2013	03	-2.3	0	84	2.5	0
26/11/2013	04	-2.6	0	84	2.5	0
26/11/2013	05	-2.9	0	84	2.1	0
26/11/2013	06	-3	0	85	2.6	0
26/11/2013	07	-3.1	0	84	2.7	1.4
26/11/2013	08	-1.7	0	80	2.9	191.1
26/11/2013	09	0.6	0	73	3.1	303.9
26/11/2013	10	3.5	0	63	3.4	409.2
26/11/2013	11	5.9	0	52	3.5	471.9
26/11/2013	12	7.8	0	42	3.7	473.3
26/11/2013	13	8.3	0	38	4.1	405.9
26/11/2013	14	8.1	0	39	3.7	292.6
26/11/2013	15	7.2	0	40	2.3	120.5
26/11/2013	16	5.3	0	46	2.8	8.5
26/11/2013	17	2.5	0	62	2.7	0
26/11/2013	18	1.3	0	66	2.9	0.2
26/11/2013	19	1	0	65	3.2	0
26/11/2013	20	1.2	0	62	3.4	0
26/11/2013	21	1.2	0	62	3.6	0
26/11/2013	22	1.6	0	63	3.4	2.5
27/11/2013	23	1	0	65	3.2	0
27/11/2013	00	0.8	0	64	1.9	0
27/11/2013	01	-1.7	0	82	2.1	0
27/11/2013	02	-1.9	0	83	2.2	0
27/11/2013	03	-2	0	83	2.5	0
27/11/2013	04	-2.8	0	84	1.6	0
27/11/2013	05	-2.6	0	82	2.9	0
27/11/2013	06	-1.8	0	80	1.9	0
27/11/2013	07	-1.2	0	78	2.6	3.7
27/11/2013	08	-0.6	0	77	3.1	31.4
27/11/2013	09	0.5	0	71	4.8	100.9
27/11/2013	10	1.4	0	69	3.7	139.2
27/11/2013	11	2.8	0	63	3	205.9
27/11/2013	12	4.1	0	60	3.8	263.8
27/11/2013	13	4.8	0	58	3.8	134.1
27/11/2013	14	5	0	60	2.1	107.1
27/11/2013	15	4.8	0	62	3.3	61.4
27/11/2013	16	4	0	65	3.2	6
27/11/2013	17	3	0	69	1.4	0
27/11/2013	18	2.3	0	72	3.1	0
27/11/2013	19	2	0	73	2	0
27/11/2013	20	1.9	0	73	2.9	0
27/11/2013	21	1.8	0	75	2.2	0
27/11/2013	22	1.9	0	74	1.8	0
28/11/2013	23	1.5	0	77	3.5	0
28/11/2013	00	2	0	78	1.3	0
28/11/2013	01	2	0	77	1.6	0
28/11/2013	02	1.7	0	78	0.9	0
28/11/2013	03	1.4	0	81	1.6	0.7
28/11/2013	04	2.5	0	71	1.8	0
28/11/2013	05	1.9	0	75	0.8	0.9
28/11/2013	06	1.4	0	82	2.5	0
28/11/2013	07	1.4	0	82	1.8	18.5
28/11/2013	08	1.8	0	79	1.9	122.8
28/11/2013	09	3.5	0	68	2	262.9
28/11/2013	10	5	0	60	1.8	377.3
28/11/2013	11	6.5	0	57	1.2	438
28/11/2013	12	7.4	0	55	2.4	428.8
28/11/2013	13	7.7	0	56	1.8	350.3
28/11/2013	14	7.1	0	58	0.9	141.2
28/11/2013	15	7	0	58	1	100.9
28/11/2013	16	5	0	68	0.7	0
28/11/2013	17	2.5	0	80	1	0
28/11/2013	18	1.8	0	82	1.3	0
28/11/2013	19	0.1	0	86	2.4	0
28/11/2013	20	-0.3	0	86	1.5	0
28/11/2013	21	-0.6	0	86	2	0
28/11/2013	22	-1	0	87	2.3	0
29/11/2013	23	-1.4	0	88	1.9	0
29/11/2013	00	-2	0	89	2.6	0
29/11/2013	01	-1.9	0	88	1.6	0
29/11/2013	02	-2.2	0	88	2.9	0
29/11/2013	03	-2.3	0	88	1.1	0
29/11/2013	04	-2.7	0	88	1.6	0
29/11/2013	05	-2.9	0	88	2	0.5
29/11/2013	06	-3.1	0	87	4.2	0
29/11/2013	07	-2.2	0	83	1.6	13.2
29/11/2013	08	-1.2	0	82	0.9	140.5
29/11/2013	09	0.7	0	78	1.9	266.1
29/11/2013	10	3.1	0	70	1.1	379.4
29/11/2013	11	5.1	0	63	1.9	436.9
29/11/2013	12	6.6	0	59	1.2	434.8
29/11/2013	13	7.7	0	55	0.9	367.2
29/11/2013	14	8	0	55	0.7	255.5
29/11/2013	15	7.2	0	58	1	112.2
29/11/2013	16	4.8	0	71	1.4	10.6
29/11/2013	17	2.8	0	77	1.7	0
29/11/2013	18	1.9	0	79	0.8	0
29/11/2013	19	1.2	0	82	0.7	0
29/11/2013	20	0.3	0	85	0.8	0
29/11/2013	21	-0.8	0	89	0.5	0
29/11/2013	22	-1.7	0	91	1.6	0
30/11/2013	23	-1.3	0	91	0.2	0
30/11/2013	00	-1.5	0	91	1.1	0
30/11/2013	01	-1.7	0	92	0.6	0.2
30/11/2013	02	-1.4	0	91	1	0
30/11/2013	03	-1	0	91	1.2	0
30/11/2013	04	-0.9	0	91	0.7	0
30/11/2013	05	-1.1	0	91	1.3	0
30/11/2013	06	-0.8	0	91	1.8	0
30/11/2013	07	-0.5	0	90	1	11.5
30/11/2013	08	0.1	0	90	1.2	47.3
30/11/2013	09	1.1	0	88	2.7	80.8
30/11/2013	10	2.6	0	83	0.8	121.2
30/11/2013	11	3.9	0	77	2.2	104.3
30/11/2013	12	4.7	0	76	2.8	107.5
30/11/2013	13	6	0	73	3.2	96.7
30/11/2013	14	6.6	0	70	2.2	138.9
30/11/2013	15	6.5	0	72	2.9	41.8
30/11/2013	16	5	0	82	2.8	6.2
30/11/2013	17	3	0	86	3.3	0
30/11/2013	18	2.6	0	85	2.9	0
30/11/2013	19	1.5	0	87	3.1	0
30/11/2013	20	1.8	0	88	4.2	0
30/11/2013	21	3	0	88	5.4	0
30/11/2013	22	3.2	0	88	5	0
01/12/2013	23	3.5	0	86	4.7	0
01/12/2013	00	3.6	0.2	86	5.3	2.8
01/12/2013	01	2.8	0	87	3.9	0
01/12/2013	02	1.9	0	89	4.6	0
01/12/2013	03	1.4	0	90	4.3	0
01/12/2013	04	0.8	0	91	4.6	0
01/12/2013	05	0.4	0	90	4.2	0
01/12/2013	06	0.3	0	90	1.9	0
01/12/2013	07	0.6	0	88	4.5	11.1
01/12/2013	08	1	0	89	4.5	124.9
01/12/2013	09	2.6	0	85	5.1	302.6
01/12/2013	10	4.9	0	77	4.8	391.6
01/12/2013	11	7.8	0	68	6	385.2
01/12/2013	12	10.6	0	55	5.6	444.7
01/12/2013	13	10.4	0	55	6.1	301.9
01/12/2013	14	10.4	0	54	6	223.2
01/12/2013	15	9.5	0	57	3.6	72.5
01/12/2013	16	8.3	0	62	3	3.9
01/12/2013	17	6	0	70	2.9	0
01/12/2013	18	5.2	0	70	4	0
01/12/2013	19	6.6	0	65	3.6	2.1
01/12/2013	20	6	0	67	3.9	0.2
01/12/2013	21	5.9	0	69	3.9	0
01/12/2013	22	5.7	0	72	3.2	0
02/12/2013	23	5.3	0	74	3.5	0
02/12/2013	00	4.6	0	77	4	0
02/12/2013	01	4.8	0	78	3.9	0
02/12/2013	02	4.9	0	77	3.4	0
02/12/2013	03	4.9	0	77	3.3	0
02/12/2013	04	5.1	0	76	2.9	0
02/12/2013	05	4.9	0	79	2.7	0
02/12/2013	06	4.8	0	79	3.5	0
02/12/2013	07	4.4	0	82	4.4	0
02/12/2013	08	4.7	0	80	2.4	24.2
02/12/2013	09	6	0	72	2.2	79.9
02/12/2013	10	8	0	60	3.2	335.3
02/12/2013	11	10.5	0	58	0.9	423.3
02/12/2013	12	13	0	52	1.9	412.6
02/12/2013	13	13.2	0	45	1.7	369.9
02/12/2013	14	12.9	0	47	1.8	255
02/12/2013	15	11.6	0	56	1.4	105.5
02/12/2013	16	8.6	0	66	0.6	4.6
02/12/2013	17	6.8	0	69	2.2	0
02/12/2013	18	6.4	0	69	2.6	0.5
02/12/2013	19	4.8	0	70	2.5	0
02/12/2013	20	3.7	0	73	3.2	0
02/12/2013	21	4	0	71	2.9	0
02/12/2013	22	4	0	70	3	0
03/12/2013	23	4	0	70	2	0
03/12/2013	00	1.3	0	79	3.3	0
03/12/2013	01	0	0	84	2.9	0
03/12/2013	02	-0.3	0	85	3.2	0
03/12/2013	03	-0.8	0	86	1.9	0
03/12/2013	04	-0.6	0	86	2.8	0
03/12/2013	05	-0.6	0	87	3.1	0
03/12/2013	06	-0.5	0	87	2.4	0
03/12/2013	07	-1	0	88	3.1	4.4
03/12/2013	08	0	0	86	3	87
03/12/2013	09	2.1	0	84	3.8	179.3
03/12/2013	10	4.9	0	76	4.7	359.6
03/12/2013	11	7.2	0	67	3.9	432.3
03/12/2013	12	8.7	0	61	3.3	431.6
03/12/2013	13	9.9	0	55	3.9	382.2
03/12/2013	14	10.1	0	54	3	269.6
03/12/2013	15	9.5	0	57	2.9	120.9
03/12/2013	16	6.6	0	66	0.9	3.2
03/12/2013	17	3.8	0	77	0.5	0
03/12/2013	18	2.3	0	83	1	0
03/12/2013	19	0.5	0	87	2.1	0
03/12/2013	20	-0.8	0	89	1.2	0
03/12/2013	21	-0.8	0	90	1.9	0.9
03/12/2013	22	-1.2	0	90	2.2	0
04/12/2013	23	-1.6	0	88	2.1	0
04/12/2013	00	-1.8	0	85	3.1	0
04/12/2013	01	-1.7	0	84	3.1	0
04/12/2013	02	-2.6	0	85	2.3	0
04/12/2013	03	-2.7	0	86	3.9	0.5
04/12/2013	04	-2.5	0	86	2.5	0
04/12/2013	05	-3.1	0	87	1.5	0
04/12/2013	06	-2.5	0	87	3	0
04/12/2013	07	-2.8	0	86	2.8	12
04/12/2013	08	-0.8	0	84	2.7	156.5
04/12/2013	09	2.9	0.2	75	4.1	250.9
04/12/2013	10	5.4	0	66	5	374.1
04/12/2013	11	6.7	0	63	4.4	429.3
04/12/2013	12	8.2	0	59	4.3	432.9
04/12/2013	13	9.2	0	55	3.9	379.2
